EcommerceSite,ReviewId,title_text,Review,Label,reviewCls
Flipkart.com,925076148,Poor services and poor policys,"Your exchange service is one of the worst services. My experience was very bad. I am not sure how you guys expect the mobile to have zero dents and scratches if it has been used for months/years. First, you accept the deal and then you reduce the price by looking at minor dents.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",0,Negative
Flipkart.com,925076148,Fraud Flipkart,"I ordered a havells intanio prime 25 litre from Flipkart during sale on 17th of December(price-7999), and get the delivery very late on 26th of December and when I open the parcel it was different product, it was havells instanio 10 litre and when I go on Flipkart website to exchange the product, there is only option to get refund not exchange. So when I call their executive they told me take refund of 7999, and order it again and the current price was 8499, means 500 was gone higher, so I want to say for their mistake why would I pay more, and one thing also the bill I get from them, I just checked their CIN on ministry of corporate affairs and that was wrong, so in my opinion Flipkart and their seller is doing fraud, they sell the product on less price during sale and then do fraud and force customers to pay higher amountFlag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",0,Negative
Flipkart.com,925076148,Flipcart is determined for its closure...,I have purchased number of things through Flipkart.The company is tested when you are in trouble.Especially in case of online selling portals consumer has to be taken care by these portals.But as compared to Amazon Flipkart is failing to do their duties to give justice to the consumer.Especially when consumer is in trouble because of the defective product.The company's performance is tested in these situations.Unfortunately Flipkart is miserably feeling in these duties.This should not be surprised if Flipkart closes down after few years!Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,0,Negative
Flipkart.com,925076148,Flipkart should be banned,Hey everyone my name is ved I am honne tell you about my flipkart experience so I ordered puma shoes from flipkart they worth around 4000 ruppes the delivery time they gave me was 3 days but the product reached me after 9 days they really don't care about customer serviceThat was not enough the shoes that I ordered was also damaged and they are looking like they were used so I replaced them and when the delivery boy came he said they are used and we will not take this shoes and I said when I opened the box they were already like this but he is not believeing me and he didn't take the shoes with him and didn't refund me so I again call to flipkart customer care and try to explain them what happened with me hopefully they understand and they refund my shoes then the same delivery boy came after around 14-15 days then he take my shoes and the money was credited on my bank account so the process of buying the shoes and refunding them take me around 1 month the customer service is really bad I am never gonna use flipkart again.Thanks for reading my reviewFlag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,0,Negative
Flipkart.com,925076148,Very Good For Shopping,"Flipkart is the best site for shopping in India, I always use it for shopping, they give good products in less price the quality of the products are very good. They always see customers satisfaction, and also have very good customer care.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",2,Positive
Flipkart.com,925076148,Platform to buy,"Buy products here is reliable and trustworthy, they taken back faulty product with instant return of cash to account.   .Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",1,Negative
Flipkart.com,925076148,Wrought Iron Bed,"Furniture received after 6 months of purchase, after giving repeated consumer forum threats.  Ordered the product on 27th April 2018, received it after numerous calls and emails. Finally got the product delivered after threatening them about taking legal action against Flipkart. Even after receiving the product, the accessories were faulty which again took 10 days time for them to arrange,Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",0,Negative
Flipkart.com,925076148,Frauds,"New looting scheme they provide! Buy an electronic item that has 7 days replacement policy. If you encounter an issue, a technician is sent, who will do a factory reset and solve the issue for that time. Now tomorrow you face an issue again, raise a new request; and again a technician is sent. They keep doing this until the 7 days the replacement window is met. After that you face any issue, they will ask you to go to the brand center to get it fixed since the policy period is over But will not replace or refund the product; and will blame the seller. You contact the seller, the seller will blame Flipkart.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",0,Negative
Flipkart.com,925076148,Good and awasome experience,In this ependemic the Flipkart is only a platform who provide cash on delivery offer to everyone.Thats great things about the company service.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,2,Positive
Flipkart.com,925076148,Pathetic Customer Service,"Too much delay in essentials supplements delivery and still no help from customer service, simply no compensation. They dis not even consider it. Waste of time and energy ordering from Flipkart. Ordering from Amazon is so much better!Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",0,Negative
Flipkart.com,925076148,Best Online Shopping App,This is nice online shopping store.All the products that I have asked for so far were very good. Recently I ordered a pack of biscuits for my dog and it also was very good quality.But one time I ordered a product but it was defective and I put his return but nobody came to withdraw and I have lost my money.But this has happened to me only once.That's why I like this app.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,1,Positive
Flipkart.com,925076148,Fast Delivery of Products,Flipkart delivers products fastly as compared to others's . Really do shopping on Flipkart. They are customer friendly too.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,2,Positive
Flipkart.com,925076148,Grocery shopping goes good,"Hi bought grovery items which goes good as I bought 3 items in 1rs deal, 3 items in 19rs deal and rest 4 items on heavy discounts. I just paid rs600 and got 10 products in less than a day.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",2,Positive
Flipkart.com,925076148,Never buy expensive items from Flipkart,There are unauthorized sellers on Flipkart which they have admitted over an email to me. Expensive products will not have the warranty promised on the Flipkart page. It could be as low as 0 months against the promised year or more. Flipkart will not be willing to help you in any way. Not worth to buy products more that whatever is the amount you are willing to just throw away in case a product doesn't work.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,0,Negative
Flipkart.com,925076148,Refund request is rejected 3 times so far,"I have ordered a nikon lense worth Rs. 24, 499 on 15th December 2020, I received the product on 16th December 2020 early morning. But they have given the coffee mug instead of original nikon lense.From last 3 days i am submitting the documents but they have rejected 3 times my refund request. But customer care guys are positive about my problems. They are helping to solve this. But I am fed up of filling up the form again and again. Any suggestions would be appreciated.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",0,Negative
Flipkart.com,925076148,Never buy from Flipkart,Well when I got the package there were only 3 books but I ordered 8 books. I want to return it and get the money back. Please get this ? package back. I have the package packed in the cover and now I really don't want it. I have added my Aadhar card back and front. Now I think that this is sufficient amount of ID. Now please get this back and please also don't reject it.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,1,Negative
Flipkart.com,925076148,A best way for good product,"Hey my dear my friends, today am sharing my review of the flipkart shopping website,really my friends it's a very easy way for shopping anything, mostly peoples are using this website for shopping,am always purchase everything on this website because it's a amazing website,easy to return and easy to purchase. best service for customer.i have never disappointed on this site, really my friend but one time, really you have never disappointed my promise.best service, best products, original products, fast delivery. everything is so amazing on this website.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",2,Positive
Flipkart.com,925076148,Dealyed Delivery and no way to contact Ekart,"I generally never order from Flipkart, but this time I had to, because Pixel 4a is only available on Flipkart. All the reviews here are absolutely true. There's always a massive delay in delivery of any product. My order has reached the nearest hub and I live around the same area. I had requested Flipkart customer care to share the warehouse/hub address so I can go there myself and pick up the item. They blatantly refused each time and kept on saying it will be resolved by 16th December. The promised date was 13th December. It's now 15th, and I still haven't received any updates from their side, not from the courier service nor from Flipkart. Yesterday, they extended the resolution date to 17th December. Every review is true here. They are so irresponsible, I believe I'll just have to cancel the order eventually. I don't think they will be resolving anything. It's so frustrating. There's absolutely no way to connect with Ekart. All their phone numbers are whack, none work. Flipkart is really the worst ever.They won't even reply here at all. They are least bothered. I don't know the point of writing a comment here as they clearly don't care.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",0,Negative
Flipkart.com,925076148,Online dresses janasaya brand and many more,"Flipcart is best App For online  shopping All my online oder from flipcart is good at condition.  Its nice app to shop Dresses, cosmetics, And other clothing and no problem at delivery easy payment I recommend this App for online shopping lover.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",2,Positive
Flipkart.com,925076148,Friendly Flipkart,Generally I use this app. dress quality is not very good.but  chepal&shoes are good product and quality also .and discount offers are good.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,1,Positive
Flipkart.com,925076148,Bad experience with product delivery every time,Very bad experience about delivery always it's take 3 time date extended every time verybad experience about delivery Amazon delivery better than flipcart I am satisfied with Amazon deliveryFlag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,0,Negative
Flipkart.com,925076148,Ultra Super Fast,Whenever I want purchase any product then I am always use Flipkart. Because it's very Best platform for purchase products from online that's why if you want buy any product so use flipkart because Flipkart's product quality is good always and shine full. If you are thinking purchase any product so use Flipkart and enjoy your Flipkat's product.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,1,Positive
Flipkart.com,925076148,Delivery related issue,Ordered product one and half month before. Everytime they extend the dates for resolving the issue. Need to call customer care everytime. They don't take any responsibility. They don't cancel the product and provide refund. Please be careful while orderingFlag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,0,Negative
Flipkart.com,925076148,Very Bad,I order for for Samsung product and they delivered a different version of the product which look like a fake product no user Manual. No Waranty Card nothing.And if I asked for replacement they are asking me to scan the document and send it which is very lengthy process and also they are taking more time when they respond. but for us reply back to the query they are putting a deadline to us.Worst Service Totally not happyFlag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,0,Negative
Flipkart.com,925076148,Subject: return request and refund money 2097,"The Flipkart has indulged in fraudulent behaviour in denying the legitimate Refund already approved by creating a new Refund request by their own support staff to make the return request timebarred which will be evident from the following case history. Don, t ever buy from FLIPKART they are worse than cheating local businesses.""Please resolve the issue of pending REFUND APPD RETRUN REQUEST Dtd 06th dec 2020 urgently and initiate strong punitive action against the Customer Return Request manipulator Ms kaira /jubi as already intimated as Dear Customer Care Head, Subject: Fraudulaent Self Generation of Return Request on 6th dec by Flipkart Customer Support Person pending Refund against already approved Refund Rquest Lodged by me on 08th /11 dec 2020 with the sole intention to timebar the Refund.Reference: Refund ID: 12202204507607981338 dtd.13th dec 2020Order id OD120386338759745000This is to bring to your notice the fraudulent behaviour of Flipkart Customer Support person Ms. Kaira /Jubi in Self generating a Fresh Return Request with the ill-intention of treating my already Approved Refund Request Dtd 13th dec well within the policy timeline of 2 days but now being quoted on your site status to reject the request dtd.13th dec 2020 created by Flipkart itself with the ulterior motive of illegally rejecting the Refund already approved AND NOT . Since 6dec 2020 till date 2 times rejeceted my returns request and refund.. Many times complain but cheating with me please guys don't buy filipkart this is local businesses I don't get brand product.. For refund RETRUN request wanted my id proof I did send but till date not yet sloFlag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",1,Negative
Flipkart.com,925076148,Not at all professional,Ordered a product and  delivered the damaged piece. Requested for replacement and contacted customer care and concerned no response at all. I will not do any online purchase thru this.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,1,Negative
Flipkart.com,925076148,Review of Flipkart,"App as well as website is good and easy to use. But during big billion days or sale days, only discounted products are mostly visible unless you did not add the product in your wishlist previously.One suggestion, made in India should also include in the filters.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",2,Positive
Flipkart.com,925076148,Best side for shopping,This is the best shopping platform you can paly games and make super coine and you see their all things available And you pay money online and  cash payment and you recharge their alsoFlag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,1,Positive
Flipkart.com,925076148,Flipkart has no control over it's seller n courier,"Unfortunately, I have to write this as a frustrated customer who order Kodak 43 inch LED TV from flipkart on 1st December, 2020.The delivery was promised on 4th December, 2020 and till date I have not received any product or information from them. I wrote concern on flipkart chat multiple times, however there was no response from any of the Flipkart associate, I was feeling as if I am asking for the payback of any loan. Yesterday, a gentleman replied and said a ticket has been raised and you will get resolution by 10th December, 2020. Today, I received another call from flipkart and they mentioned either cancel your product or wait for few more days to get this resolved. What's is this? Doesn't flipkart understand the importance of customers time and money? Or they feel they can do anything as they have already received good deal of money?Moreover, Omni tech retailer is sending used TVs and there is no control of flipkart on this. I ordered 2 TVs together. I received first as used product which I sent back. Second time also they sent but scratched product, still I accepted it.Now, same story with other brand TV, they again sent used TV and I sent it back and now they are not sending any product. Not even updating what happened to my order.Flipkart, Omni tech Retailer and Ekart is together fooling customers. Guys please think before buying such products from flipkart.Attaching the order screenshot to prove the same.RegardsVaibhav JainFlag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",0,Negative
Flipkart.com,925076148,Cheating and Fraudulent Customer Care Staff,"The Flipkart has indulged in fraudulent behaviour in denying the legitimate Refund already approved by creating a new Refund request by their own support staff to make the return request timebarred which will be evident from the following case history. Don, t ever buy from FLIPKART they are worse than cheating local businesses.""Please resolve the issue of pending REFUND   AGAINST APPD RETRUN REQUEST Dtd 07th Nov 2020 urgently and initiate strong punitive action against the Customer Return Request  manipulator Ms Puja as already intimated as Dear Customer Care Head,Subject: Fraudulaent Self Generation of Return Request on 24th Nov by Ms Pooja Flipkart Customer Support Person pending Refund against already approved Refund Rquest Lodged by me on 07th Nov 2020 with the sole intention to timebar the Refund.Reference:  Refund ID: 12202015750638654242 dtd.07th Nov 2020This is to bring to your  notice the fraudulent behaviour of Flipkart Customer Support person Ms. Pooja in Self generating a Fresh Return Request with the ill-intention of treating my  already Approved Refund Request Dtd 07th Nov well within the policy timeline of 15 days but now being quoted on your site  status to reject the request dtd.24th Nov 2020 created by Flipkart itself with the ulterior motive of illegally rejecting the Refund already approved AND NOT BY ME.I, cancelled the installation of the second wardrobe and requested for refund of Rs10422/-(Rupees Ten Thousand four Hundred twenty two only) on 07th Nov 2020. The Flipkart approved the return & created  Refund ID: 12202015750638654242 against this cancellation request sent by me on 07th Nov 2020. I have nothing to do with the Flipkart itself initiating a fresh Return Request and then illegally timebarring the approved  refund request pending with them which is well within the policy & approved on 07th Nov 2020 All the status screenshots are saved by me in this regard as I was apprehensive of fraudulent behaviour of Flipkart as known from many other customers in Refund case In this regard it may be noted that flipkart customer care agent Ms Pooja has falsely created a new request  on 24th Nov. My request is lodged on 7th Nov and approved by the Flipkart for refund on 7th Nov 2020 itself. I have the screen shots of all Flipkart activity  as on 07th Nov as well as on 12th Nov, 23rd Nov,  24th Nov. & 25th Nov as well. Creating a new request disregarding an already approved return request merely to deny the refund already approved  is not only  malpractice of Flipkart but a fraudulent behavour  not expected from an E-Commerce Company like Flipkartt. This fraudulent activity can very well be established  from Flipkart Status Screenshorts/ Call/chat/Email logs which will be required to be produced by the Flipkart  in the  court of law for this willful cheating of Customers by the Flipkart.In view of the foregoing, it is once again requested to ensure early refund not later than 07 days for the amount paid against the approved Return/Refund request lodged by me on 07th Nov 2020  failing which I shall be constrained to seek refund of amount and compensation for the undue harrasment  caused to me  due to the Fraudulent  behaviour of Flipkart in creating a new Return  Request dtd 24th Nov 2020 illegally merely to deny a LEGITIMATE REFUND.Pl acknowledge receipt of this communicationThanksSandeep SinghRefund ID: 12202015750638654242 dtd 07.11.202009.12.2020Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",0,Negative
Flipkart.com,925076148,Redmi go back cover,I loved the product it is execellent and the quality of the cover is good and delivered is taken upto7to8 days andplease buy the productFlag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,1,Positive
Flipkart.com,925076148,Flipkart should be ban from India,"Flipkart is India's biggest scam e-commerce portal, wherein end customers got cheated & after they ware not get their money back,Also after several follow-ups with Flipkart, you will not get proper support from them. they will block your account from Flipkart.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",0,Negative
Flipkart.com,925076148,Flipkart -- Got worse with time,Few years back I admit that Flipkart was a very good platform to order products. But now I will not recommended it to anyone. I ordered a jacket from Flipkart worth rupees 4500 and I received a sweater which I never ordered. I received someone else's product. This was very annoying and I was asked many questions when I returned the product. There is no respect for customers. Don't buy anything from Flipkart.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,0,Negative
Flipkart.com,925076148,Refund refused by Flipkart for wrong item delivere,"I ordered 3 ""Toy Joy Stunt360"" through Order ID OD120205171768162000, amount to Rs. 1275/-. A package was delivered which had face masks instead of the 3 toys ordered. I reported ""Wrong item delivered"". An amazon delivery agent came back with the 3 toys but insisted to return 3 toys(already delivered according to him) and refused to take the face masks, and left without delivering. Now I get a notification on flipkart.com stating ""Return not possible by Seller as per Return Policy"". I have been a loyal flipkart customer since it's inception and feel sorry to see their quality deteriorate to such an extent. I couldn't even go past their call center executive to a senior person. Would flipkart except me to order again!Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",0,Negative
Flipkart.com,925076148,Poor And Pathetic,"Such a poor and pathetic service, They are taking 10 days to delivering products, there are competing website who's delivering within 2-3 days. will never ever use for shopping. I will rather reckon other portal. i've placed a order on 30th Novermber 2020 I m posting this review on 07th November, I am yet to receive my order. poor and insane.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",0,Negative
Flipkart.com,925076148,POCO M2 -6GB-64 GB,"It is very sad to share my very bad experience of MI brand mobile  recently purchased one month back. with preventive 1 year extended service.Invoice no. #FAD3632100762601 delivered on  11/10/2020. Was so pleased to see the outer look and features of the product. Within 25 - 30 days of use mobile started giving problems such as call ringing not heard, alarm voice in snooze mode, auto dial etc.   Gradually after few days charging pin in mobile stopped operating, this really was worst as I was unable to take backup as that pin is not operational.Went to MI Gallery on 04/12 on SN no. 29080/EOWN07268 they checked it throughly in system and  noted my problems and shared that POCO pin is not available, will have to wait for 1 week. After request to take backup through email or wup  they agreed and suggested to come tomorrow after system update.Other day they formated my data completely with escuse they cannot keep warranty phone without updating.My concern customer is been treated as an IDIOT, he has no option, he has to follow all companys protocols.I dint had spare phone, I should purchase new phone to operate for a week, customers are completely ignored.MI being world wide noted brand doesn not provide spares to their service centres,Worst Pathetic experience examined will never suggest for MI any more.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",0,Negative
Flipkart.com,925076148,Not good :(,"I bought a pair of shoes from flipkart . Grey in colour , lace ups , 50% off , just 500rs. After booking the shoes came and I was soo angry . Because the product I saw looks very bad when came . The laces were torn the outer material had torn part it was not offer it was cheating . It was not a quality product but sponge shoes glooed together . I returened the product , took few days to return and said my concerns and I never shopped in flipkart . Such bad experience not only for me but also some of my friendsFlag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",0,Negative
Flipkart.com,925076148,Unprofessional | Zero Customer Centricity,"Unprofessional behavior by the support staff. Zero support from the bot or actual human bots. They will keep on repeating like a parrot. Will not listen to your concern. Pathetic delivery service. My shipment reached Pune(nearest hub at 7:00 AM in the morning on 4th) and they promised to deliver by 7:00 PM on 5th. What a pleasure to work with such an efficient team.sent some misleading sms at 8:23 in the morning that the shipment will be delayed by 3 days. No contact point. No details. No Reason.Absolute waste company with zero professionalism.Further update, more interesting one: They could not deliver the phone on 5th, what was the best counter action they could take, they moved the estimated delivery date to 11th Dec.check the details @ FMPP0627619089https://ekartlogistics.com/track/FMPP0627619089/It's sheer funny and frustrating both at the same time. Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",0,Negative
Flipkart.com,925076148,Best online shopping site,"I am using flipkart more than 5 years long as and its very attractive price range product than compare to others portal heavy discount on mobile and other products in this site this site gives emi option and best cashback in credit card and debit card its also provide supercoin to use when order a product and discount will be applied, customer service is very nice call back facility and pick up call in few minutes they speak very well and easy to handle issue or complaint regarding to product, delivery is faster very fast in minimum 4 to 5 days product delivered in your place, the assured and geniune product will be give this site, its app is fast smooth and easy to use and very reliable experienced to it.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",2,Positive
Flipkart.com,925076148,Filpkart is a horrible service.,"Hi All,I had purchased a Samsung  Earbuds by AKG for rupees 9990. However, post purchasing I understood that this product has a lot of bug.But, the product had reached my destination.Since, I got to know later, I called the Flipkart and informed them that I donât need this product and I didnât open the package.Close to 45 days, everyday talking to more than 30 customer agents and virtual chat all sing the same song of empathy and sympathy, but they are horrible and no solutions.Never buy anything from Flipkart, they are one worst services ever I have seen in my life.They have dirty strategy and I had raised the concern with Consumer court and the lawyer sent the notice to their Bangalore office, however the address what they have mentioned is also wrong.None of the people take ownership in Filpkart they know only sympathy and empathy statements, which they have been trained well. However, it doesnât make any sense.I would say the whole world never buy anything from Flipkart, they cant match the international standards.ITâS A HORRIBLE SERVICE. HORRIBLE STRATEGY . THEY PROVIDE FAKE PRODUCTS. NOT BRANDED GOODS.WHOLE OF SYSTEM IS LIKE LOCAL MARKET SERVICE.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",0,Negative
Flipkart.com,925076148,Beware!!!,Very bad customer service. Waiting since 10 November 2020 to get a tv set replaced. However they always postponed the pickup date.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,0,Negative
Flipkart.com,925076148,Amazing Services - Flipkart,Ordered Lot of products in Flipkart sale prompt delivery and good services.I would suggest Trust our desi brands rather than the international brands like amazon and don't get fooled.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,2,Positive
Flipkart.com,925076148,Flipkart is a good way to shop online.,The style of shopping is different from Flipkart. We can order from any corner of the country. Flipkart Big Billion Sale offers huge discounts.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,1,Neutral
Flipkart.com,925076148,Best shopping site,I am a premium member if Flipkart and till now I've ordered product worth 1lakh( aprox) .Flipkart products quality is very good when you become a premium memberBut if you are not a premium member then product quality is decent. I Highly recommend you to buy products from Flipkart because its give you best price for products and I've compared all online shopping site and Flipkart is best. Somebody say that amazon is good but you cant belive in Amazon delivery because sometimes they change the product and give something else.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,1,Positive
Flipkart.com,925076148,Horrible experience!,I had bought a pair of Bata sandals on flipkart which I returned it for exchange for different size but after picking up the return the exchange was cancelled by seller saying it is out of stock But flipkart instead of resolving my issue keeps spamming calls asking questions like is the product is picked or not when was it picked up has the seller called you etc It was like rubbing salt on injury. So be careful before buying on Flipkart instead go for Amazon which is very professional in serviceFlag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,0,Negative
Flipkart.com,925076148,Consulting on Flipkart,Hii friends I am suraj jat .i want to tell you about Flipkart online shopping app.it is a very popular app in india and other countries. Its a simple online shopping app. 4 months ago I am order a watch for me and it is delivered so fast just 3-4 days. but it had a bad thing that it mixes the products into other temperrely products while ordering a product. But other things and features of this app is so good. Flipcart sell the things to customers in very  lower price. So that it is a most popular app in west countries and in india.it has a big discount sale on every festival and presenting the games to win exciting prices. Overall its a good and popular website.Thank youFlag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,1,Positive
Flipkart.com,925076148,You cant review a product as bad,"If you buy something on flipkart and it turns out to be a poor quality product you can't even write an adverse review flipkart will not make it live saying it does not qualify their internal guidelines, so in short u can just rate a product or you can just give a good review. What a scam that is?Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",0,Negative
Flipkart.com,925076148,My flipkart shopping experience,I have done as much shopping till date. It has been a great experience. I took 4 5 clothes which were of very good quality. I also asked for 3 mobile phones which were found in very good quality. Try too.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,2,Positive
Flipkart.com,925076148,Fraud - Refunding amount,The returned orders amount will not be refunded but on the screen it shows as refunded with date.Please check the bank transactions if anyone have raised refund request.This has happened to 3 of my ordersFlag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,0,Negative
Flipkart.com,925076148,Worst delivery system by flipkarr,Too baad delivery system by flipkartFake customer service... No one responding... Recent times worst pick up servicesFlag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,0,Negative
Flipkart.com,925076148,Vivo y20,Cool smart phone a lot of people like it full enjoy its price3gb ram 64 internal storage.11990.It is also a good selling phone with a good marketFlag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,0,Positive
Flipkart.com,925076148,Worst flipkart and their customer service team,"I have ordered huggies wonder pant dippers, for my baby, payment was cleared by online, but after 2 months I have to cancelled the order for not receiving the item after 3 times complain in customer service also talk with senior about this matter. My personal experience is that all flipkart teams are zero, they don't have any single quality to work in any company. Chiiii thuuuuFlag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",0,Negative
Flipkart.com,925076148,Flipkart very bad service. Chor company,"I bought a Panasonic 40 inch Smart tv on 19/10/2020 and paid the same day. It was supposed to be delivered on 18/11/2020 but product never received. Flipkart customer care also doesn't know the whereabouts of the product. I requested for refund which has not been done yet. CHOR COMPANY. Keeping my money not giving interest also, could have kept in bank, atleast would have got some interest.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",0,Negative
Flipkart.com,925076148,Late delivery and average performance,"Flipcart products are good, not best. This site create an average performence. But flipkart provide somtime very good product in low price. But flipkart create a comfort zone for us. There product delivery is very fast. I also love flipkart because I bought so many things from here. There quality avarage but not bad.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",0,Positive
Flipkart.com,925076148,Best for fashion apparels,If you are looking good fashion at an affordable rate with best deals on mobile phones supported with flipkart pay later the I will definitely recommend this app. Flipkart is considered amongst the top 2 widely used app for various daily use stuffs. It ranges from fashion to mobile to electronic appliances to glossary. I have been using this app for over 3-4 years till date I have no regrets considering it as one of the go to option in online shopping. Fully recommended form my side. ??????Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,2,Positive
Flipkart.com,925076148,Irresponsible flipkart!!!!!!!,"So I have ordered a boat stone grande bluetooth speaker on 31st nov , & now its 19th of nov .Although it should be delivered on 7th .The delivery boy dont deliver the parcel on given address just to save his petrol !!!Shame flipkart !!!!!He ask me to come nd take the parcel .I refused as it should be delivered on given address ...I have called the customer care service on flipkart , they assure me for delivery but its totally fake ...Now on 19 th when I again call they have cancelled the order & now the price for the product has changed !!!!So its totally the fakeness of flipkart ...Shame flipkart , the company has stated taking steps back ...!!!!!Shame !!!!!Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",0,Negative
Flipkart.com,925076148,Online shopping store,"This is a place where I can get any product. Flipkart gives discount on many products, so that I can purchase more number of products. I also like the way they packed things.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",2,Positive
Flipkart.com,925076148,DO NOT BUY FROM FLIPKART. USE AMAZON INSTEAD.,"DO NOT BUY FROM FLIPKART. USE AMAZON INSTEAD.Flipkart is a bunch of CHEATS & FRAUDSTERS. The biggest example of their unethical values and no integrity is the fake reviews the post on their website. If you place a good review on the website, they will allow it, but if you put a negative review, they will turn it down stating that it does not meet their review policies. I read their review policy very carefully and posted several reviews being compliant to the same, but all negative reviews were turned down.There are numerous examples but I will share a very recent one. First, they did not send the order for 18 days and then asked me to place a new order at a higer price committing that the balance amount will be refunded to my bank account and also asked for the Bank details for the same.Now I am being told by the escalation team that the amount will not be refunded and will be processed as Flipkart Credits, which I don't want or was promised.Flag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",0,Negative
Flipkart.com,925076148,Always they send defective products.,"I bought samsung washing machine in exchange of my old  from them, it was a damage piece. the system they use is outdated. its 7 dasy the machine is not picked up nor packed. and still they say more 5 days . itis horrible. and patheticFlag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",0,Negative
Flipkart.com,925076148,Bad experience,Flipkart cheat me sell complete mobile protection plan with mobile. And jevees not giving claim. It is so pathetic.never think to bought anything from flipkartFlag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,0,Negative
Flipkart.com,925076148,Delivery service is very bad,Flipkart and omnni tech retail the delivery service is very very bad very poor service in India ye ek chor website h me me sabhi ko yhi slah dunga ki Flipkart se koi bhi saman na le kyonki yha lutere bethe h jo aapko lut lete hFlag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.,0,Negative
Flipkart.com,925076148,Aarmr MEDEX-99 Mask - Careless Service,"We ordered ""Aarmr MEDEX-99 Healthcare/Medical Mask Safety Viso"" from flipkart.com. The order is supposed to have two items, but I received only one. The seller is irresponsible.I am not satisfied with their service.Also, I couldn't write a review about this on flipkart.comFlag This ReviewIrrelevantFakeJunk   Thank You! We appreciate your effort.",0,Negative
